Input Sentences,Output Sentences
"প্রকাশ : ১৮ মে ২০২১, ১৮:০৫ আপডেট : ১৮ মে ২০২১, ১৭:৫৮","প্রকাশ : ১৮ মে ২০২১, ১৮:০৫ আপডেট : ১৮ মে ২০২১, ১৭:৫৮"
রাজাকে এক বনে নির্বাসন দেওয়া হলো।,রাজাকে এক বনে নির্বাসন দেওয়া হলো।
তাকে জলের ভেতর দেখি অনেক নীলের ভেতর দেখি,তাকে জলের ভেতর দেখি অনেক নীলের ভেতর দেখি
আরও পড়ুন:  উগ্রপন্থী খুঁজতে হানা এবার মহুলের বাড়ি,আরও পড়ুন:  উগ্রপন্থী খুঁজতে হানা এবার মহুলের বাড়ি
অন্যথায় তুমি রয়ে যাবে উন্মাদের ভীড়ে,অন্যথায় তুমি রয়ে যাবে উন্মাদের ভীড়ে
তবে ওই তিনজন ছাড়া আর কতজনকে এবং কবে জিজ্ঞাসাবাদ করা হবে তা নিশ্চিত করেননি।,তবে ওই তিনজন ছাড়া আর কতজনকে এবং কবে জিজ্ঞাসাবাদ করা হবে তা নিশ্চিত করেননি।
"০৪ ঠা এপ্রিল, ২০০৯  রাত ১২:৪৬","০৪ ঠা এপ্রিল, ২০০৯  রাত ১২:৪৬"
: তোর দেয়া অত্যাচারের কষ্ট পেতে,: তোর দেয়া অত্যাচারের কষ্ট পেতে
"ট্রাম্পের পরিকল্পনার প্রতি ইঙ্গিত করে মালকি বলেন, ফিলিস্তিনিরা কোনোমতেই ওই পরিকল্পনা মেনে নেবে না।","ট্রাম্পের পরিকল্পনার প্রতি ইঙ্গিত করে মালকি বলেন, ফিলিস্তিনিরা কোনোমতেই ওই পরিকল্পনা মেনে নেবে না।"
দাঁত আছে বলে কুকুরের পায়ে,দাঁত আছে বলে কুকুরের পায়ে
ই-কমার্স প্রতিষ্ঠানের অর্থ আত্মসাতের ঘটনার বিচার বিভাগীয় তদন্ত চেয়ে রিট,ই-কমার্স প্রতিষ্ঠানের অর্থ আত্মসাতের ঘটনার বিচার বিভাগীয় তদন্ত চেয়ে রিট
প্রধানমন্ত্রী শেখ হাসিনা জনপ্রিয় অভিনেত্রী পারভীন সুলতানা দিতির মৃত্যুতে আজ গভীর শোক প্রকাশ,প্রধানমন্ত্রী শেখ হাসিনা জনপ্রিয় অভিনেত্রী পারভীন সুলতানা দিতির মৃত্যুতে আজ গভীর শোক প্রকাশ
"১৬ ই মে, ২০১৩  দুপুর ২:৪৯","১৬ ই মে, ২০১৩  দুপুর ২:৪৯"
আর তাই এ বিষয়ে কোনো বিতর্ক বা বিভ্রান্তি রাখার প্রয়োজন দেখেন না কোহলি।,আর তাই এ বিষয়ে কোনো বিতর্ক বা বিভ্রান্তি রাখার প্রয়োজন দেখেন না কোহলি।
নতুনত্বের মধ্য দিয়ে অনুষ্ঠিত হলো নকিয়া ওয়ার্ল্ড,নতুনত্বের মধ্য দিয়ে অনুষ্ঠিত হলো নকিয়া ওয়ার্ল্ড
"চমৎকার দিকনির্দেশনা পেয়েছি। তা হলো, তৃতীয় শ্রেণি পর্যন্ত কোনো পরীক্ষা","চমৎকার দিকনির্দেশনা পেয়েছি। তা হলো, তৃতীয় শ্রেণি পর্যন্ত কোনো পরীক্ষা"
"আরও পড়ুন-  আগামিকাল হাওড়া থেকে ছাড়ছে নয়া দিল্লিগামী ট্রেন, আজই শুরু অনলাইন টিকিট বুকিং","আরও পড়ুন-  আগামিকাল হাওড়া থেকে ছাড়ছে নয়া দিল্লিগামী ট্রেন, আজই শুরু অনলাইন টিকিট বুকিং"
"শিক্ষা উপমন্ত্রীর প্রশ্ন, সুজন-এর উত্তর","শিক্ষা উপমন্ত্রীর প্রশ্ন, সুজন-এর উত্তর"
সাথেই থাকুন । ভালো থাকুন । শুভেচ্ছান্তে ।,সাথেই থাকুন । ভালো থাকুন । শুভেচ্ছান্তে ।
"২৪ শে জুন, ২০১৬  রাত ৮:৩৯","২৪ শে জুন, ২০১৬  রাত ৮:৩৯"
তোমার সঙ্গে আছি মিশে যেমনটি থাকো মোর,তোমার সঙ্গে আছি মিশে যেমনটি থাকো মোর
