Input Sentences,Output Sentences,Grammatical Error
পরমাণু চুক্তি ভেঙে কেন গেল?,পরমাণু চুক্তি কেন ভেঙে গেল?,1
"অতীব চেতন জাতি, আমরা অতীব বাঙাল","অতীব চেতন জাতি, আমরা বাঙাল",1
প্রকাশ: ২৭ জুলাই ২১ । ১২:৩৫,প্রকাশ: ২৭ জুলাই ২১ । ১২:৫৩,1
"খাবার বেলা  কেউ ডাকে না আয়রে খেতে আয়,","খাবার বেলা  কেউ ডাকে না আয়রে খেতে আয়,",0
"৩১ শে জানুয়ারি, বিকাল ২০২১ ৫:৫৪","৩১ শে জানুয়ারি, ২০২১  বিকাল ৫:৫৪",1
"সবুজ সংকেত দিল রাজ্য, দিন দুয়েকের মধ্যেই পেট্রাপোল সীমান্ত দিয়ে শুরু হবে বাণিজ্য","সবুজ সংকেত দিল রাজ্য, দিন দুয়েকের মধ্যেই পেট্রাপোল সীমান্ত দিয়ে শুরু হবে বাণিজ্য",0
"১৪ ই মে, ১৪ ২০১৫ রাত ২:৩১","১৪ ই মে, ২০১৫  রাত ২:৩১",1
বুধন্তি বাংলাদেশের ব্রাহ্মণবাড়িয়া জেলার অন্তর্গত বিজয়নগর উপজেলার একটি ইউনিয়ন।,বুধন্তি বাংলাদেশের ব্রাহ্মণবাড়িয়া জেলার অন্তর্গত বিজয়নগর উপজেলার একটি ইউনিয়ন।,0
আগত নতুন বছরের শুভেচ্ছা শুভেচ্ছা রইল।,আগত নতুন বছরের শুভেচ্ছা রইল।,1
"প্রধান ফল-ফলাদি কলা, কাঁঠাল, আম, আনারস, লিচু, পেয়ারা, পেঁপে, সুপারি।","প্রধান ফল-ফলাদি কলা, কাঁঠাল, আম, আনারস, লিচু, পেয়ারা, পেঁপে, সুপারি।",0
ভারতকে দিলেন ভারতীয় কোচ,ভারতকে হুমকি দিলেন ভারতীয় কোচ,1
শরৎ চৌধুরী বলেছেন: খুব ভাখলো আপডেট। অভিনন্দন টিম।,শরৎ চৌধুরী বলেছেন: খুব ভালো আপডেট। অভিনন্দন টিম।,1
শনিবার দেয়া রয়টার্সকে দেয়া একান্ত সাক্ষাতকারে তিনি এ কথা বলেন।,শনিবার রয়টার্সকে দেয়া একান্ত সাক্ষাতকারে তিনি এ কথা বলেন।,1
১। যুক্তরাষ্ট্রের ফ্রিডম পদক গ্রহণ করলেন মুহাম্মদ ইউনূস,১। যুক্তরাষ্ট্রের ফ্রিডম পদক গ্রহণ করলেন মুহাম্মদ ইউনূস,0
যানজটে দেরী হয়ে গেল এ কালবেলা,যানজটে দেরী হয়ে গেল এ কালবেলা,0
"জাঠ বিক্ষোভে পানিশূন্য দি্লি, স্কুল-কলেজ বন্ধ","জাঠ বিক্ষোভে পানিশূন্য দিল্লি, স্কুল-কলেজ বন্ধ",1
আহতদের পাবনা জেনারেল হাসপাতালে ভর্তি করা হয়েছে।,আহতদের পাবনা জেনারেল হাসপাতালে ভর্তি করা হয়েছে।,0
অক্টোবর ০৫ ২১ । ২২:০৮,০৫ অক্টোবর ২১ । ২২:০৮,1
গোপন সূত্রে খবর পেয়ে হরিণের মাংসের চোরা কারবারিদের ধরতে অভিযন চালায় বনকর্মীদের দল।,গোপন সূত্রে খবর পেয়ে হরিণের মাংসের চোরা কারবারিদের ধরতে অভিযান চালায় বনকর্মীদের দল।,1
"কেমন আছেন সবাই আশা করি ভাল আছেন, আমিও আপনাদের দোয়ায় আল্লাহররহমতে ভাল আছি।","কেমন আছেন সবাই আশা করি ভাল আছেন, আমিও আপনাদের দোয়ায় আল্লাহর রহমতে ভাল আছি।",1
"কারাগারে মুশতাকের মৃত্যুতে দিনভর বিক্ষোভ পুলিশের বেধমড়ক লাঠিচার্জ, আটক ৩","কারাগারে মুশতাকের মৃত্যুতে দিনভর বিক্ষোভ পুলিশের বেধড়ক লাঠিচার্জ, আটক ৩",1
পাসওয়ার্ড সেভ রাখতে এবং কঠিন পাসওয়ার্ড জেনারেট করতে পাসওয়ার্ড ম্যানেজার ইউজ করুন।,পাসওয়ার্ড সেভ রাখতে এবং কঠিন পাসওয়ার্ড জেনারেট করতে পাসওয়ার্ড ম্যানেজার ইউজ করুন।,0
"""একি পাগল নাকি? মরবে তো""!!","""একি পাগল নাকি? মরবে তো""!!",0
সৌদি আরবের সদ্য সাবেক তেলমন্ত্রী আলী আল নাইমি। ছবি : বিবিসি,সৌদি আরবের সদ্য সাবেক তেলমন্ত্রী আলী আল নাইমি। ছবি : বিবিসি,0
