Input Sentences,Output Sentences
ദിലീപ് ഈ കാണിച്ചുകൂട്ടുന്നതെല്ലാം മകൾ മീനാക്ഷിക്ക് വേണ്ടിയാണ്! ഏതറ്റം വരെയും പോകും!!,ദിലീപ് ഈ കാണിച്ചുകൂട്ടുന്നതെല്ലാം മകൾ മീനാക്ഷിക്ക് വേണ്ടിയാണ്! ഏതറ്റം വരെയും പോകും!!
മലയാള സിനിമയിലെ തീപ്പൊരി നായകനെതിരെ സോഷ്യൽമീഡിയ,മലയാള സിനിമയിലെ തീപ്പൊരി നായകനെതിരെ സോഷ്യൽമീഡിയ
ഒരു സ്ത്രീയും വാക്കത്തിവെച്ച് ഉറങ്ങണ്ടി വരില്ല എന്ന് മുഖ്യമന്ത്രി; ഇന്നു തോക്ക് വെച്ച് കിടന്നുറങ്ങേണ്ട സ്ഥിതിയെന്ന് രമേശ് ചെന്നിത്തല,ഒരു സ്ത്രീയും വാക്കത്തിവെച്ച് ഉറങ്ങണ്ടി വരില്ല എന്ന് മുഖ്യമന്ത്രി; ഇന്നു തോക്ക് വെച്ച് കിടന്നുറങ്ങേണ്ട സ്ഥിതിയെന്ന് രമേശ് ചെന്നിത്തല
എല്ലാ കുട്ടികൾക്കും ഡോക്ടറുടെ സ്വത്തിൽ അവകാശം,എല്ലാ കുട്ടികൾക്കും ഡോക്ടറുടെ സ്വത്തിൽ അവകാശം
സുപ്രീംകോടതി ബാർ അസോസിയേഷൻ അടിയന്തര സഹായമായി,സുപ്രീംകോടതി ബാർ അസോസിയേഷൻ അടിയന്തര സഹായമായി
"ഇതിനിടെ നടിയെ ആക്രമിച്ച കേസിലെ പ്രതികളായ വിഷ്ണുവിനേയും, വിപിൻ ലാലിനേയും പൊലീസ് കസ്റ്റഡിയിൽ വിട്ടു","ഇതിനിടെ നടിയെ ആക്രമിച്ച കേസിലെ പ്രതികളായ വിഷ്ണുവിനേയും, വിപിൻ ലാലിനേയും പൊലീസ് കസ്റ്റഡിയിൽ വിട്ടു"
മാണിയുടെ പടം വച്ചാലും അദ്ദേഹത്തിന്റെ ചിത്രം ചിഹ്നമാക്കിയാലും പാലായിൽ ജയിക്കും,മാണിയുടെ പടം വച്ചാലും അദ്ദേഹത്തിന്റെ ചിത്രം ചിഹ്നമാക്കിയാലും പാലായിൽ ജയിക്കും
"സ്ത്രീകളിലെ ഗർഭാശയദളികകളുടെ കാരണങ്ങളെക്കുറിച്ച് നമ്മൾ വിശേഷാൽ സംസാരിക്കാറുണ്ടെങ്കിൽ, പിന്നെ ഒരു വിധത്തിൽ അവർ സമാനമായ രോഗത്തിലേക്ക് നയിക്കുന്നു:","സ്ത്രീകളിലെ ഗർഭാശയദളികകളുടെ കാരണങ്ങളെക്കുറിച്ച് നമ്മൾ വിശേഷാൽ സംസാരിക്കാറുണ്ടെങ്കിൽ, പിന്നെ ഒരു വിധത്തിൽ അവർ സമാനമായ രോഗത്തിലേക്ക് നയിക്കുന്നു:"
അറസ്റ്റ് അദ്യഘട്ടവിജയം; തങ്ങളുടെ സഹോദരിക്ക് നീതികിട്ടിയെന്ന് കന്യാസ്തീകൾ,അറസ്റ്റ് അദ്യഘട്ടവിജയം; തങ്ങളുടെ സഹോദരിക്ക് നീതികിട്ടിയെന്ന് കന്യാസ്തീകൾ
എന്റെ അമ്മാവന് എന്തു നൽകാൻ - ഹോബികളെ ഓർക്കുക,എന്റെ അമ്മാവന് എന്തു നൽകാൻ - ഹോബികളെ ഓർക്കുക
"സച്ചിന്റെ മകളെ പ്രണയിച്ചതിന് കാരണമുണ്ട്, വെളിപ്പെടുത്തലുകളുമായ് വീണ്ടും 'കാമുകൻ'!","സച്ചിന്റെ മകളെ പ്രണയിച്ചതിന് കാരണമുണ്ട്, വെളിപ്പെടുത്തലുകളുമായ് വീണ്ടും 'കാമുകൻ'!"
"'വർക്ക് ഫ്രം ഹോം' അത്ര സുഖമുള്ള ഏർപ്പാടല്ല, കാണാം രസകരമായ ഒരു ആനിമേറ്റഡ് വീഡിയോ","'വർക്ക് ഫ്രം ഹോം' അത്ര സുഖമുള്ള ഏർപ്പാടല്ല, കാണാം രസകരമായ ഒരു ആനിമേറ്റഡ് വീഡിയോ"
ഗുരുതര കോവിഡ് രോഗികൾക്ക് സോറിയാസിസ് മരുന്ന് നൽകുന്നതിന് അനുമതി,ഗുരുതര കോവിഡ് രോഗികൾക്ക് സോറിയാസിസ് മരുന്ന് നൽകുന്നതിന് അനുമതി
രാജ്യത്തെ സി ഇ ഒമാരുടെ പ്രതിഫലം ശരാശരി രണ്ടുകോടി,രാജ്യത്തെ സി ഇ ഒമാരുടെ പ്രതിഫലം ശരാശരി രണ്ടുകോടി
തിരുവത്രയിൽ യുവാക്കൾ തമ്മിൽ സംഘർഷം; ഒരാൾക്ക് കുത്തേറ്റു,തിരുവത്രയിൽ യുവാക്കൾ തമ്മിൽ സംഘർഷം; ഒരാൾക്ക് കുത്തേറ്റു
"യുവതിയെ തലയ്ക്കടിച്ച് കൊലപ്പെടുത്തി, ഇതര സംസ്ഥാന തൊഴിലാളി പിടിയിൽ","യുവതിയെ തലയ്ക്കടിച്ച് കൊലപ്പെടുത്തി, ഇതര സംസ്ഥാന തൊഴിലാളി പിടിയിൽ"
നിപ്പാ മുക്തം: ഡബിൾ ഇൻക്യുബേഷൻ പൂർത്തിയായി,നിപ്പാ മുക്തം: ഡബിൾ ഇൻക്യുബേഷൻ പൂർത്തിയായി
ഹാദിയ കേസ്: സാമൂഹ്യ മാധ്യമങ്ങൾ വഴി തെറ്റായ പ്രചാരണങ്ങൾ നടക്കുന്നുവെന്ന് എംസി ജോസഫൈൻ,ഹാദിയ കേസ്: സാമൂഹ്യ മാധ്യമങ്ങൾ വഴി തെറ്റായ പ്രചാരണങ്ങൾ നടക്കുന്നുവെന്ന് എംസി ജോസഫൈൻ
"ഉപരാഷ്ട്രപതിക്കും അബദ്ധം പറ്റി, ശരീരഭാരം കുറക്കാനുള്ള മരുന്നിന് പകരം ഒഴിഞ്ഞ പെട്ടി","ഉപരാഷ്ട്രപതിക്കും അബദ്ധം പറ്റി, ശരീരഭാരം കുറക്കാനുള്ള മരുന്നിന് പകരം ഒഴിഞ്ഞ പെട്ടി"
ഏതുസമയത്തും ഏതു ബില്ലും അടക്കാം - സംവിധാനത്തിന് അന്തിമ രൂപരേഖയായി,ഏതുസമയത്തും ഏതു ബില്ലും അടക്കാം - സംവിധാനത്തിന് അന്തിമ രൂപരേഖയായി
"കൊവിഡ് റാണി പരാമർശം; 'പറഞ്ഞതിൽ ഉറച്ചുനിൽക്കുന്നു, കൊവിഡ് പ്രതിരോധത്തിൽ സർക്കാരിന് വിജയിക്കാനായില്ല'","കൊവിഡ് റാണി പരാമർശം; 'പറഞ്ഞതിൽ ഉറച്ചുനിൽക്കുന്നു, കൊവിഡ് പ്രതിരോധത്തിൽ സർക്കാരിന് വിജയിക്കാനായില്ല'"
സൗദിയിൽ പ്രവാസി മലയാളിയെ തൂങ്ങി മരിച്ച നിലയിൽ കണ്ടെത്തി,സൗദിയിൽ പ്രവാസി മലയാളിയെ തൂങ്ങി മരിച്ച നിലയിൽ കണ്ടെത്തി
ഇ ശ്രീധരൻ ബിജെപിയിൽ ചേരും: വിജയയാത്രയിൽ പങ്കെടുക്കുമെന്ന് കെ സുരേന്ദ്രൻ,ഇ ശ്രീധരൻ ബിജെപിയിൽ ചേരും: വിജയയാത്രയിൽ പങ്കെടുക്കുമെന്ന് കെ സുരേന്ദ്രൻ
മകന്റെ കൊലയാളിയുടെ വധശിക്ഷ നടപ്പാക്കരുതെന്നു മാതാപിതാക്കൾ,മകന്റെ കൊലയാളിയുടെ വധശിക്ഷ നടപ്പാക്കരുതെന്നു മാതാപിതാക്കൾ
കേന്ദ്രബജറ്റ് തൊഴിലാളിവിരുദ്ധം ; ഇന്ന് ബിഎംഎസിന്റെ രാജ്യവ്യാപക പ്രതിഷേധം,കേന്ദ്രബജറ്റ് തൊഴിലാളിവിരുദ്ധം ; ഇന്ന് ബിഎംഎസിന്റെ രാജ്യവ്യാപക പ്രതിഷേധം
സൂമിനെ വെല്ലുവിളിച്ച് ജിയോ മീറ്റ് വരുന്നു; ബീറ്റ പതിപ്പ് പരീക്ഷിച്ചു തുടങ്ങി,സൂമിനെ വെല്ലുവിളിച്ച് ജിയോ മീറ്റ് വരുന്നു; ബീറ്റ പതിപ്പ് പരീക്ഷിച്ചു തുടങ്ങി
- കെ പി എ മജീദ്,- കെ പി എ മജീദ്
"ദൂരം, കലോറി എന്നിവയ്ക്ക് ഏറ്റവും കൃത്യമായ പെഡോമീറ്ററുകൾ","ദൂരം, കലോറി എന്നിവയ്ക്ക് ഏറ്റവും കൃത്യമായ പെഡോമീറ്ററുകൾ"
