Input Sentences,Output Sentences,Grammatical Error
ాసంఘ్ పరివార్ అజెండాతో  మోదీ ప్రభుత్వ పాలన,సంఘ్ పరివార్ అజెండాతో  మోదీ ప్రభుత్వ పాలన,1
ఎలక్షన్ ఎఫెక్ట్ ! చిన్న నోట్లకు పెద్ద డిమాండ్,ఎలక్షన్ ఎఫెక్ట్ ! చిన్న నోట్లకు పెద్ద డిమాండ్,0
ఎలాంట ిసమస్యా లేదు: కేజ్రీ నిర్ణయానికి చీఫ్ జస్టిస్ మద్దతు,ఎలాంటి సమస్యా లేదు: కేజ్రీ నిర్ణయానికి చీఫ్ జస్టిస్ మద్దతు,1
హీజ్ సో క్యూట్ తెలుగు లిరికల్ సాగ్,హీజ్ సో క్యూట్ తెలుగు లిరికల్ సాంగ్,1
రాహుల్ నైట్ లైఫ్ లో అంత ఫన్ ఉంటుందట,రాహుల్ నైట్ లైఫ్ లో అంత ఫన్ ఉంటుందట,0
జైలులో చిన్నమ్మ శశికళకు అస్వస్థత: ఆస్పత్రిలో ఆస్పత్రిలో చేరిక,జైలులో చిన్నమ్మ శశికళకు అస్వస్థత: ఆస్పత్రిలో చేరిక,1
తన వ్యాక్సినేషన్ ను పర్యవేక్షించిన శ్రీదేవి,తన నియోజకవర్గంలో వ్యాక్సినేషన్ ను పర్యవేక్షించిన శ్రీదేవి,1
ఫిబ్రవరి ఫిబ్రవరి మూడో వారంలో బీసీ గర్జన,ఫిబ్రవరి మూడో వారంలో బీసీ గర్జన,1
తులా రాశి : ఈరోజు నగలపై ముదుపు ! చేయండి,తులా రాశి : ఈరోజు నగలపై ముదుపు చేయండి !,1
శనివారం రాత్రి అన్నపూర్ణ స్టూడియో నుంచి బయటకు వెళ్తున్న కౌశల్ కారు వద్ద నినాదాలు చేస్తున్న అభిమానులు,శనివారం రాత్రి అన్నపూర్ణ స్టూడియో నుంచి బయటకు వెళ్తున్న కౌశల్ కారు వద్ద నినాదాలు చేస్తున్న అభిమానులు,0
ఈనాటి విద్యార్థి రాజకీయాలను విద్యార్థి మీరెలా చూస్తున్నారు!,ఈనాటి విద్యార్థి రాజకీయాలను మీరెలా చూస్తున్నారు!,1
జమ్మూ కాశ్మీర్ మరియు లడఖ్ ప్రాంతాల మధ్ూయ రహదారి నిర్మాణమే లక్ష్యం,జమ్మూ కాశ్మీర్ మరియు లడఖ్ ప్రాంతాల మధ్య రహదారి నిర్మాణమే లక్ష్యం,1
పెట్టుబడి దారులకు రెడ్ కార్పెట్ పరుస్తున్నాం,పెట్టుబడి దారులకు రెడ్ కార్పెట్ పరుస్తున్నాం,0
బాణసంచా తయారీ కేంద్రంలో భారీ అగ్ని ప్రమదాం,బాణసంచా తయారీ కేంద్రంలో భారీ అగ్ని ప్రమాదం,1
డైలీ డేటా లిమిట్ లేకుండా కొత్త జియో ప్లాన్స్,డైలీ డేటా లిమిట్ లేకుండా కొత్త జియో ప్లాన్స్,0
హైరకోడ్డుమీజ నలిగీ నలగని కంకరమీద లారీ,హైరోడ్డుమీజ నలిగీ నలగని కంకరమీద లారీ,1
మెప్పు కోసం ముప్పు తిప్పలు ! అన్ని పార్టీలు ఇంతే !,మెప్పు కోసం ముప్పు తిప్పలు ! అన్ని పార్టీలు ఇంతే !,0
"హోమియోపతిలో ఉందని అంటున్నారు, కానీ ఇప్పటి వరకూ నిర్ధారణ కాలేదు","హోమియోపతిలో ఉందని అంటున్నారు, కానీ ఇప్పటి వరకూ నిర్ధారణ కాలేదు",0
ఎపి టీడిపి ఎమ్మెల్సి అబ్యా్దుల ప్రకటన,ఎపి టీడిపి ఎమ్మెల్సి అబ్యార్దుల ప్రకటన,1
